106	7	4	2	2	1	1	2	2	38	1	0	0	1	0	6	0	0	0	1	0	1	1	1	2	2	2	2	2	2
107	10	12	9	2	2	2	2	1	31	0	0	0	0	0	6	0	0	0	1	0	1	1	1	1.8	1.75	1.8	3	4	3
108	4	4	6	1	1	1	1	1	42	0	0	0	0	0	5	0	0	0	1	0	1	1	1	2.2	2.5	3.2	3	3	3
109	0	0	0	1	1	1	1	1	30	0	0	0	0	0	2	0	0	0	1	0	1	1	1	2.2	1	1.6	3.33333333333333	3.5	2
110	0	0	0	2	1	1	1	1	30	0	1	0	0	0	4	0	0	0	0	0	1	1.5	1	2.8	3	3.2	3.33333333333333	3	3.5
111	20	27	21	2	1	1	1	1	41	0	0	0	0	0	3	0	0	0	1	0	1	1	1	2.6	1.75	2.8	4.33333333333333	2.5	2
112	0	1	2	1	1	1	1	1	26	1	0	0	0	0	5	0	0	0	0	0	1	1	1	2	2	2	2	2	2
113	0	3	0	2	1	1	1	1	38	0	0	0	0	0	8	0	0	0	1	0	1	1	1	2.6	2	1.8	5	5	5
114	0	0	0	1	1	1	1	1	29	0	0	0	0	0	8	0	0	0	1	0	1	1	1	1	1	1	1	1	1
115	0	0	0	1	1	1	1	1	31	0	0	0	0	0	10	0	0	0	0	0	1	1	1	1	1	1	1	1	1
116	18	13	6	1	1	1	1	1	32	0	0	0	0	0	6	0	0	0	1	0	2	2	2	2.8	3.5	3.2	4	4	4
117	4	1	3	1	2	1	1	1	22	0	0	0	0	1	5	1	0	0	0	0	5	4	4.5	2.2	1.5	2.4	4.33333333333333	3.5	2.5
118	0	0	0	2	1	2	1	1	37	0	0	0	0	0	7	0	0	0	1	0	1	1	1	3.2	1.75	3	5	5	5
119	1	0	0	1	1	1	1	1	21	0	0	0	0	0	8	1	0	0	0	0	1	1	1	1	1	1	1	1	1
120	0	8	7	2	2	1	1	1	31	0	0	0	0	0	4	0	0	0	0	0	4	4	4	3.6	3.5	3.2	3	3	2.5
121	8	9	6	2	1	2	1	1	45	0	1	0	1	0	5	0	0	0	1	0	2	2	2	2	2	2	2	2	2
122	2	8	7	2	1	1	1	1	31	0	0	0	0	1	7	1	0	0	1	0	1	1.5	1.5	2	2	2.8	4.66666666666667	4.5	4
123	2	0	0	2	2	2	1	1	25	0	0	0	0	1	6	1	0	0	1	0	1	1	1.5	1	1	1	4	4	4
124	5	9	5	2	1	1	1	1	39	0	0	0	1	0	1	0	0	0	0	0	2	1.5	2.5	2.8	2.75	3	2.66666666666667	3.5	3.5
125	12	5	1	1	1	1	1	1	26	0	1	0	0	1	6	1	0	0	0	0	1	1	1	1	1	1.6	4.66666666666667	4	2
126	22	8	5	1	1	1	1	1	40	0	0	0	0	0	6	0	0	0	1	0	1	2	1	1.4	1	2	2.33333333333333	2	3
127	5	0	1	1	1	1	1	1	24	0	0	0	0	0	4	0	1	0	1	0	1	2	2	2.6	3	3.2	3	3	2.5
128	3	0	0	1	1	1	1	1	24	0	1	0	0	1	6	1	0	0	0	0	1	1	1	1.8	1.25	3	3	4	3
129	15	10	7	2	2	2	1	1	29	0	0	0	0	0	1	0	0	0	1	0	3	2	3	1	1.75	1.2	4	4	2.5
130	0	0	0	2	1	1	1	1	20	0	0	0	0	0	5	0	0	1	1	0	1	1	1	1.8	1	1	2.33333333333333	3	1
131	12	5	3	1	1	1	1	1	27	0	0	0	0	0	8	0	0	0	0	0	1	1	1	2.2	3	2.8	3	3	3
132	0	0	0	1	1	1	1	1	47	0	1	0	1	0	1	0	0	0	0	1	1	1	1	3.4	3	3.4	3	3	3
133	8	16	14	1	1	1	1	1	26	0	0	0	0	1	4	1	0	0	0	0	1	1	1	2.4	2.75	3.8	4	3	2
134	9	5	4	2	1	1	1	1	26	0	0	0	0	1	4	1	0	0	1	0	1	1	1.5	2.6	3	3.6	3.66666666666667	3	2.5
135	3	10	7	1	2	1	1	1	20	0	0	0	0	0	4	0	0	0	1	0	1	2	1.5	3.2	3.25	3.4	3.66666666666667	4	3
136	6	8	4	2	2	1	1	1	37	0	0	0	0	0	5	0	0	0	1	0	1	1	1	1.2	2.25	3.2	3	4	1
137	15	11	6	2	1	1	1	1	44	0	0	0	0	0	6	0	0	0	1	0	1	1	1	2.4	2.25	3.4	4	4	3.5
138	16	8	6	2	1	1	1	1	25	0	0	0	0	0	4	0	0	0	1	0	4	2	3	1.4	1	1.6	4.33333333333333	4.5	4
139	3	3	4	1	1	1	1	1	23	0	0	0	1	0	5	0	0	0	0	0	1	1	1	2.4	2.75	3.2	3	2.5	3
